FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SHPMN_QTY
GBE_KRMLN_0030000g,2020-01-11 09:00:00,성주,0.3,79.0,1.1,15.4,88.4,,
GBE_KRMLN_0030000g,2020-01-11 10:00:00,성주,3.6,64.0,0.8,17.2,90.7,,
GBE_KRMLN_0030000g,2020-01-11 11:00:00,성주,4.8,58.0,2.0,24.2,63.7,912.0,
GBE_KRMLN_0030000g,2020-01-11 12:00:00,성주,5.6,53.0,1.5,27.9,61.4,569.0,
GBE_KRMLN_0030000g,2020-01-11 13:00:00,성주,6.6,46.0,1.7,30.0,65.0,448.0,
GBE_KRMLN_0030000g,2020-01-11 14:00:00,성주,7.2,45.0,2.1,30.5,63.3,438.0,
GBE_KRMLN_0030000g,2020-01-11 15:00:00,성주,6.5,46.0,1.9,27.3,62.7,434.0,
GBE_KRMLN_0030000g,2020-01-11 16:00:00,성주,6.7,47.0,1.6,24.3,63.3,421.0,
GBE_KRMLN_0030000g,2020-01-11 17:00:00,성주,5.6,53.0,1.7,23.1,87.8,873.0,
GBE_KRMLN_0030000g,2020-01-11 18:00:00,성주,4.6,58.0,1.6,21.7,86.3,,
GBE_KRMLN_0030000g,2020-01-11 19:00:00,성주,3.8,62.0,0.9,20.6,86.2,,
GBE_KRMLN_0030000g,2020-01-11 20:00:00,성주,2.8,69.0,1.3,19.9,86.4,,
GBE_KRMLN_0030000g,2020-01-11 21:00:00,성주,2.1,71.0,0.1,19.2,85.7,,
GBE_KRMLN_0030000g,2020-01-11 22:00:00,성주,1.7,75.0,0.6,18.7,86.1,,
GBE_KRMLN_0030000g,2020-01-11 23:00:00,성주,1.4,76.0,1.0,18.4,86.5,,
GBE_KRMLN_0030000g,2020-01-12 00:00:00,성주,1.4,69.0,1.3,18.1,86.3,,
GBE_KRMLN_0030000g,2020-01-12 01:00:00,성주,1.1,66.0,0.3,17.9,87.0,,
GBE_KRMLN_0030000g,2020-01-12 02:00:00,성주,1.0,70.0,0.6,17.8,86.8,,
GBE_KRMLN_0030000g,2020-01-12 03:00:00,성주,1.4,63.0,1.2,17.5,86.8,,
GBE_KRMLN_0030000g,2020-01-12 04:00:00,성주,1.3,68.0,1.2,17.2,87.0,,
GBE_KRMLN_0030000g,2020-01-12 05:00:00,성주,1.2,68.0,1.6,17.0,87.3,,
GBE_KRMLN_0030000g,2020-01-12 06:00:00,성주,1.5,69.0,1.9,16.7,87.3,,
GBE_KRMLN_0030000g,2020-01-12 07:00:00,성주,1.4,69.0,2.0,16.6,87.9,,
GBE_KRMLN_0030000g,2020-01-12 08:00:00,성주,1.4,68.0,2.1,16.6,88.1,,
GBE_KRMLN_0030000g,2020-01-12 09:00:00,성주,1.8,65.0,2.0,17.5,90.5,,
GBE_KRMLN_0030000g,2020-01-12 10:00:00,성주,2.7,58.0,1.8,18.7,91.2,1148.0,
GBE_KRMLN_0030000g,2020-01-12 11:00:00,성주,3.1,56.0,2.2,22.8,64.7,640.0,
GBE_KRMLN_0030000g,2020-01-12 12:00:00,성주,4.4,51.0,2.9,27.3,70.8,472.0,
GBE_KRMLN_0030000g,2020-01-12 13:00:00,성주,5.3,47.0,2.9,30.4,67.1,419.0,
GBE_KRMLN_0030000g,2020-01-12 14:00:00,성주,5.5,44.0,2.5,30.0,60.4,469.0,
GBE_KRMLN_0030000g,2020-01-12 15:00:00,성주,5.2,45.0,3.2,28.0,54.3,509.0,
GBE_KRMLN_0030000g,2020-01-12 16:00:00,성주,4.9,46.0,2.6,23.3,53.0,521.0,
GBE_KRMLN_0030000g,2020-01-12 17:00:00,성주,4.2,51.0,2.6,18.0,81.3,626.0,
GBE_KRMLN_0030000g,2020-01-12 18:00:00,성주,3.8,51.0,2.0,20.6,86.3,1032.0,
GBE_KRMLN_0030000g,2020-01-12 19:00:00,성주,3.5,52.0,2.7,19.7,81.7,983.0,
GBE_KRMLN_0030000g,2020-01-12 20:00:00,성주,2.9,56.0,3.1,18.6,79.1,997.0,
GBE_KRMLN_0030000g,2020-01-12 21:00:00,성주,2.3,57.0,2.8,17.9,79.2,995.0,
GBE_KRMLN_0030000g,2020-01-12 22:00:00,성주,1.9,57.0,3.2,17.1,78.0,1006.0,
GBE_KRMLN_0030000g,2020-01-12 23:00:00,성주,1.6,61.0,2.2,16.4,76.4,1024.0,
GBE_KRMLN_0030000g,2020-01-13 00:00:00,성주,1.4,61.0,1.8,15.8,69.9,1017.0,
GBE_KRMLN_0030000g,2020-01-13 01:00:00,성주,1.3,61.0,1.9,15.7,78.2,1079.0,
GBE_KRMLN_0030000g,2020-01-13 02:00:00,성주,1.2,61.0,1.8,15.4,76.1,1079.0,
GBE_KRMLN_0030000g,2020-01-13 03:00:00,성주,1.5,59.0,3.0,15.3,80.7,1118.0,
GBE_KRMLN_0030000g,2020-01-13 04:00:00,성주,1.7,60.0,1.5,14.9,78.0,1100.0,
GBE_KRMLN_0030000g,2020-01-13 05:00:00,성주,1.6,62.0,2.0,14.9,82.1,1151.0,
GBE_KRMLN_0030000g,2020-01-13 06:00:00,성주,1.5,63.0,2.3,15.0,80.3,1152.0,
GBE_KRMLN_0030000g,2020-01-13 07:00:00,성주,1.8,63.0,2.8,15.1,84.5,1226.0,
GBE_KRMLN_0030000g,2020-01-13 08:00:00,성주,1.7,64.0,2.3,14.8,78.6,1255.0,
GBE_KRMLN_0030000g,2020-01-13 09:00:00,성주,2.0,65.0,2.2,15.7,88.0,1371.0,
GBE_KRMLN_0030000g,2020-01-13 10:00:00,성주,2.7,63.0,2.6,17.5,89.9,1068.0,
GBE_KRMLN_0030000g,2020-01-13 11:00:00,성주,3.0,59.0,3.3,19.5,67.1,747.0,
GBE_KRMLN_0030000g,2020-01-13 12:00:00,성주,3.3,57.0,2.8,27.7,71.3,493.0,
GBE_KRMLN_0030000g,2020-01-13 13:00:00,성주,4.0,53.0,2.4,20.8,65.8,455.0,
GBE_KRMLN_0030000g,2020-01-13 14:00:00,성주,3.5,51.0,3.1,18.9,66.2,469.0,
GBE_KRMLN_0030000g,2020-01-13 15:00:00,성주,3.5,47.0,2.7,22.7,59.5,502.0,
GBE_KRMLN_0030000g,2020-01-13 16:00:00,성주,4.2,43.0,2.1,21.3,58.1,474.0,
GBE_KRMLN_0030000g,2020-01-13 17:00:00,성주,3.1,44.0,2.0,15.7,80.2,589.0,
GBE_KRMLN_0030000g,2020-01-13 18:00:00,성주,1.9,52.0,1.6,17.8,86.4,1148.0,
GBE_KRMLN_0030000g,2020-01-13 19:00:00,성주,1.0,53.0,1.0,17.1,84.9,,
GBE_KRMLN_0030000g,2020-01-13 20:00:00,성주,-0.2,61.0,1.1,16.6,85.0,,
GBE_KRMLN_0030000g,2020-01-13 21:00:00,성주,-0.1,56.0,1.4,16.2,85.1,,
GBE_KRMLN_0030000g,2020-01-13 22:00:00,성주,-0.4,38.0,1.7,16.0,85.8,,
GBE_KRMLN_0030000g,2020-01-13 23:00:00,성주,-1.5,46.0,1.4,15.7,85.8,,
GBE_KRMLN_0030000g,2020-01-14 00:00:00,성주,-0.6,41.0,2.3,15.6,86.4,,
GBE_KRMLN_0030000g,2020-01-14 01:00:00,성주,-0.7,46.0,1.7,15.7,87.2,,
GBE_KRMLN_0030000g,2020-01-14 02:00:00,성주,-0.7,49.0,1.1,15.7,87.3,,
GBE_KRMLN_0030000g,2020-01-14 03:00:00,성주,-0.5,51.0,1.2,15.6,87.5,,
GBE_KRMLN_0030000g,2020-01-14 04:00:00,성주,-0.4,51.0,0.8,15.5,87.6,,
GBE_KRMLN_0030000g,2020-01-14 05:00:00,성주,-0.7,55.0,0.4,15.4,87.6,,
GBE_KRMLN_0030000g,2020-01-14 06:00:00,성주,-0.8,58.0,1.0,15.2,87.6,,
GBE_KRMLN_0030000g,2020-01-14 07:00:00,성주,-1.0,59.0,0.5,15.1,87.5,,
GBE_KRMLN_0030000g,2020-01-14 08:00:00,성주,-1.1,61.0,1.1,14.9,87.6,,
GBE_KRMLN_0030000g,2020-01-14 09:00:00,성주,-0.4,58.0,1.7,15.4,89.5,,
GBE_KRMLN_0030000g,2020-01-14 10:00:00,성주,1.1,48.0,1.5,16.8,91.0,,
GBE_KRMLN_0030000g,2020-01-14 11:00:00,성주,2.6,42.0,1.8,20.3,70.9,1054.0,
GBE_KRMLN_0030000g,2020-01-14 12:00:00,성주,4.6,36.0,1.4,25.1,70.1,690.0,
GBE_KRMLN_0030000g,2020-01-14 13:00:00,성주,5.2,34.0,1.6,28.5,67.8,478.0,
GBE_KRMLN_0030000g,2020-01-14 14:00:00,성주,5.4,33.0,1.9,27.9,67.0,431.0,
GBE_KRMLN_0030000g,2020-01-14 15:00:00,성주,5.5,33.0,2.0,26.9,65.3,408.0,
GBE_KRMLN_0030000g,2020-01-14 16:00:00,성주,5.5,37.0,1.9,23.5,61.8,438.0,
GBE_KRMLN_0030000g,2020-01-14 17:00:00,성주,4.2,42.0,1.5,17.3,79.3,542.0,
GBE_KRMLN_0030000g,2020-01-14 18:00:00,성주,2.8,50.0,1.3,19.6,86.9,1190.0,
GBE_KRMLN_0030000g,2020-01-14 19:00:00,성주,1.6,56.0,1.3,18.9,84.9,,
GBE_KRMLN_0030000g,2020-01-14 20:00:00,성주,0.5,62.0,0.9,18.2,84.8,,
GBE_KRMLN_0030000g,2020-01-14 21:00:00,성주,-0.6,69.0,1.0,17.7,85.3,,
GBE_KRMLN_0030000g,2020-01-14 22:00:00,성주,-1.0,71.0,0.7,17.3,84.9,,
GBE_KRMLN_0030000g,2020-01-14 23:00:00,성주,-1.6,76.0,0.3,16.7,84.5,,
GBE_KRMLN_0030000g,2020-01-15 00:00:00,성주,0.0,63.0,1.6,16.3,84.7,,
GBE_KRMLN_0030000g,2020-01-15 01:00:00,성주,-0.6,65.0,1.4,16.0,84.4,,
GBE_KRMLN_0030000g,2020-01-15 02:00:00,성주,-1.1,69.0,1.5,15.7,84.7,,
GBE_KRMLN_0030000g,2020-01-15 03:00:00,성주,-2.6,78.0,0.5,15.4,84.5,,
GBE_KRMLN_0030000g,2020-01-15 04:00:00,성주,-2.8,84.0,0.7,15.1,84.6,,
GBE_KRMLN_0030000g,2020-01-15 05:00:00,성주,-4.1,88.0,0.1,14.9,84.6,,
GBE_KRMLN_0030000g,2020-01-15 06:00:00,성주,-3.6,90.0,0.7,14.6,84.5,,
GBE_KRMLN_0030000g,2020-01-15 07:00:00,성주,-2.9,84.0,0.8,14.3,84.7,,
GBE_KRMLN_0030000g,2020-01-15 08:00:00,성주,-3.6,88.0,1.3,14.2,85.4,,
GBE_KRMLN_0030000g,2020-01-15 09:00:00,성주,-0.5,73.0,0.9,14.8,88.4,,
GBE_KRMLN_0030000g,2020-01-15 10:00:00,성주,1.0,60.0,2.0,16.3,90.6,,
GBE_KRMLN_0030000g,2020-01-15 11:00:00,성주,2.3,52.0,1.4,24.3,69.2,913.0,
GBE_KRMLN_0030000g,2020-01-15 12:00:00,성주,3.7,43.0,2.3,32.8,55.5,561.0,
GBE_KRMLN_0030000g,2020-01-15 13:00:00,성주,4.0,37.0,1.7,31.8,55.1,468.0,
GBE_KRMLN_0030000g,2020-01-15 14:00:00,성주,4.2,33.0,2.2,31.7,53.9,481.0,
GBE_KRMLN_0030000g,2020-01-15 15:00:00,성주,4.6,32.0,2.2,31.1,52.7,412.0,
GBE_KRMLN_0030000g,2020-01-15 16:00:00,성주,4.0,30.0,2.2,24.3,53.0,466.0,
GBE_KRMLN_0030000g,2020-01-15 17:00:00,성주,3.0,39.0,1.8,20.8,97.4,726.0,
GBE_KRMLN_0030000g,2020-01-15 18:00:00,성주,1.8,45.0,0.6,21.0,92.1,1398.0,
GBE_KRMLN_0030000g,2020-01-15 19:00:00,성주,1.0,48.0,0.8,19.5,92.3,,
GBE_KRMLN_0030000g,2020-01-15 20:00:00,성주,0.0,55.0,1.8,18.2,93.4,,
GBE_KRMLN_0030000g,2020-01-15 21:00:00,성주,0.0,57.0,2.0,17.5,95.1,,
GBE_KRMLN_0030000g,2020-01-15 22:00:00,성주,-0.1,57.0,1.2,16.8,95.2,,
GBE_KRMLN_0030000g,2020-01-15 23:00:00,성주,-1.0,63.0,1.3,16.1,96.3,,
GBE_KRMLN_0030000g,2020-01-16 00:00:00,성주,-2.2,73.0,0.5,15.7,95.9,,
GBE_KRMLN_0030000g,2020-01-16 01:00:00,성주,-1.8,71.0,0.9,15.3,96.7,,
GBE_KRMLN_0030000g,2020-01-16 02:00:00,성주,-2.4,71.0,0.9,14.9,96.9,,
GBE_KRMLN_0030000g,2020-01-16 03:00:00,성주,-2.6,73.0,0.9,14.5,97.0,,
GBE_KRMLN_0030000g,2020-01-16 04:00:00,성주,-3.6,80.0,0.1,14.0,97.0,,
GBE_KRMLN_0030000g,2020-01-16 05:00:00,성주,-3.9,79.0,0.1,13.7,97.7,,
GBE_KRMLN_0030000g,2020-01-16 06:00:00,성주,-3.2,80.0,0.3,13.6,97.7,,
GBE_KRMLN_0030000g,2020-01-16 07:00:00,성주,-2.4,73.0,1.1,13.5,98.3,,
GBE_KRMLN_0030000g,2020-01-16 08:00:00,성주,-2.2,70.0,0.9,13.3,98.9,,
GBE_KRMLN_0030000g,2020-01-16 09:00:00,성주,-1.1,64.0,2.2,14.0,99.5,,
GBE_KRMLN_0030000g,2020-01-16 10:00:00,성주,1.1,49.0,1.0,16.1,,,
GBE_KRMLN_0030000g,2020-01-16 11:00:00,성주,2.0,37.0,1.6,17.8,73.7,1024.0,
GBE_KRMLN_0030000g,2020-01-16 12:00:00,성주,2.8,34.0,1.6,23.2,71.4,657.0,
GBE_KRMLN_0030000g,2020-01-16 13:00:00,성주,4.7,27.0,1.1,33.8,64.8,447.0,
GBE_KRMLN_0030000g,2020-01-16 14:00:00,성주,5.8,22.0,1.8,39.0,55.5,422.0,
GBE_KRMLN_0030000g,2020-01-16 15:00:00,성주,6.2,23.0,0.8,33.7,56.0,392.0,
GBE_KRMLN_0030000g,2020-01-16 16:00:00,성주,6.6,23.0,1.3,28.0,56.4,409.0,
GBE_KRMLN_0030000g,2020-01-16 17:00:00,성주,4.6,32.0,1.1,17.9,65.4,423.0,
GBE_KRMLN_0030000g,2020-01-16 18:00:00,성주,3.6,36.0,1.5,19.8,99.2,1182.0,
GBE_KRMLN_0030000g,2020-01-16 19:00:00,성주,1.8,46.0,1.1,19.5,96.7,,
GBE_KRMLN_0030000g,2020-01-16 20:00:00,성주,1.5,43.0,1.3,18.6,95.7,,
GBE_KRMLN_0030000g,2020-01-16 21:00:00,성주,1.5,40.0,2.3,18.0,96.5,,
GBE_KRMLN_0030000g,2020-01-16 22:00:00,성주,0.0,46.0,0.7,17.5,96.1,,
GBE_KRMLN_0030000g,2020-01-16 23:00:00,성주,-0.4,51.0,0.7,16.7,96.3,,
GBE_KRMLN_0030000g,2020-01-17 00:00:00,성주,-1.1,56.0,0.1,16.3,97.2,,
GBE_KRMLN_0030000g,2020-01-17 01:00:00,성주,-1.3,58.0,0.1,16.1,97.9,,
GBE_KRMLN_0030000g,2020-01-17 02:00:00,성주,-1.5,60.0,0.3,15.8,98.1,,
GBE_KRMLN_0030000g,2020-01-17 03:00:00,성주,-1.6,60.0,0.1,15.5,97.7,,
GBE_KRMLN_0030000g,2020-01-17 04:00:00,성주,-1.4,59.0,0.0,15.3,98.4,,
GBE_KRMLN_0030000g,2020-01-17 05:00:00,성주,-1.7,63.0,0.3,15.1,98.5,,
GBE_KRMLN_0030000g,2020-01-17 06:00:00,성주,-2.3,72.0,0.2,14.9,98.6,,
GBE_KRMLN_0030000g,2020-01-17 07:00:00,성주,-2.4,71.0,0.1,14.7,98.7,,
GBE_KRMLN_0030000g,2020-01-17 08:00:00,성주,-2.0,70.0,0.0,14.4,98.8,,
GBE_KRMLN_0030000g,2020-01-17 09:00:00,성주,-1.1,71.0,0.1,14.9,,,
GBE_KRMLN_0030000g,2020-01-17 10:00:00,성주,0.0,59.0,0.2,16.9,,,
GBE_KRMLN_0030000g,2020-01-17 11:00:00,성주,2.1,45.0,0.8,19.3,80.9,1168.0,
GBE_KRMLN_0030000g,2020-01-17 12:00:00,성주,3.4,35.0,0.8,25.6,74.4,748.0,
GBE_KRMLN_0030000g,2020-01-17 13:00:00,성주,4.0,34.0,0.7,28.9,68.6,478.0,
GBE_KRMLN_0030000g,2020-01-17 14:00:00,성주,5.6,29.0,0.7,30.8,67.8,391.0,
GBE_KRMLN_0030000g,2020-01-17 15:00:00,성주,6.1,25.0,0.4,30.4,64.5,358.0,
GBE_KRMLN_0030000g,2020-01-17 16:00:00,성주,5.8,29.0,0.8,21.1,68.4,374.0,
GBE_KRMLN_0030000g,2020-01-17 17:00:00,성주,4.8,41.0,0.2,17.1,87.2,520.0,
GBE_KRMLN_0030000g,2020-01-17 18:00:00,성주,2.9,51.0,0.8,19.7,99.4,1171.0,
GBE_KRMLN_0030000g,2020-01-17 19:00:00,성주,1.1,58.0,0.8,18.6,94.8,,
GBE_KRMLN_0030000g,2020-01-17 20:00:00,성주,2.1,46.0,1.8,17.6,94.5,,
GBE_KRMLN_0030000g,2020-01-17 21:00:00,성주,2.2,40.0,1.1,16.9,95.6,,
GBE_KRMLN_0030000g,2020-01-17 22:00:00,성주,2.0,42.0,1.4,16.2,96.2,,
GBE_KRMLN_0030000g,2020-01-17 23:00:00,성주,1.3,45.0,1.3,15.7,96.5,,
GBE_KRMLN_0030000g,2020-01-18 00:00:00,성주,1.1,48.0,1.9,15.3,97.3,,
GBE_KRMLN_0030000g,2020-01-18 01:00:00,성주,2.0,44.0,1.4,15.2,97.9,,
GBE_KRMLN_0030000g,2020-01-18 02:00:00,성주,2.1,45.0,1.5,15.0,98.0,,
GBE_KRMLN_0030000g,2020-01-18 03:00:00,성주,1.7,47.0,2.1,14.8,98.7,,
GBE_KRMLN_0030000g,2020-01-18 04:00:00,성주,1.8,45.0,1.9,14.6,98.8,,
GBE_KRMLN_0030000g,2020-01-18 05:00:00,성주,2.0,46.0,2.3,14.6,99.4,,
GBE_KRMLN_0030000g,2020-01-18 06:00:00,성주,2.0,47.0,1.7,14.8,99.3,,
GBE_KRMLN_0030000g,2020-01-18 07:00:00,성주,2.1,45.0,2.2,14.8,99.3,,
GBE_KRMLN_0030000g,2020-01-18 08:00:00,성주,2.1,45.0,1.6,14.9,99.8,,
GBE_KRMLN_0030000g,2020-01-18 09:00:00,성주,2.9,44.0,1.7,15.4,,,
GBE_KRMLN_0030000g,2020-01-18 10:00:00,성주,3.9,41.0,3.1,17.4,,,
GBE_KRMLN_0030000g,2020-01-18 11:00:00,성주,5.8,35.0,2.0,21.9,76.9,868.0,
GBE_KRMLN_0030000g,2020-01-18 12:00:00,성주,7.1,32.0,2.2,31.1,65.5,538.0,
GBE_KRMLN_0030000g,2020-01-18 13:00:00,성주,7.4,24.0,2.0,31.3,54.3,537.0,
GBE_KRMLN_0030000g,2020-01-18 14:00:00,성주,7.0,21.0,2.8,26.2,58.5,557.0,
GBE_KRMLN_0030000g,2020-01-18 15:00:00,성주,7.8,23.0,1.8,30.3,60.7,499.0,
GBE_KRMLN_0030000g,2020-01-18 16:00:00,성주,8.0,20.0,1.5,27.7,54.7,484.0,
GBE_KRMLN_0030000g,2020-01-18 17:00:00,성주,6.8,19.0,1.7,19.3,80.9,673.0,
GBE_KRMLN_0030000g,2020-01-18 18:00:00,성주,5.5,23.0,1.4,20.8,98.2,1251.0,
GBE_KRMLN_0030000g,2020-01-18 19:00:00,성주,4.0,28.0,0.9,19.8,92.7,,
GBE_KRMLN_0030000g,2020-01-18 20:00:00,성주,2.7,37.0,0.5,18.5,93.5,,
GBE_KRMLN_0030000g,2020-01-18 21:00:00,성주,1.0,47.0,0.2,17.7,94.9,,
GBE_KRMLN_0030000g,2020-01-18 22:00:00,성주,1.0,49.0,1.0,16.9,95.1,,
GBE_KRMLN_0030000g,2020-01-18 23:00:00,성주,0.7,47.0,1.3,16.3,96.1,,
GBE_KRMLN_0030000g,2020-01-19 00:00:00,성주,-0.5,52.0,0.5,15.7,96.5,,
GBE_KRMLN_0030000g,2020-01-19 01:00:00,성주,-1.2,57.0,0.3,15.2,96.8,,
GBE_KRMLN_0030000g,2020-01-19 02:00:00,성주,-1.2,60.0,0.4,14.9,97.5,,
GBE_KRMLN_0030000g,2020-01-19 03:00:00,성주,-0.9,63.0,0.7,14.6,98.2,,
GBE_KRMLN_0030000g,2020-01-19 04:00:00,성주,-0.6,68.0,0.5,14.4,98.2,,
GBE_KRMLN_0030000g,2020-01-19 05:00:00,성주,0.2,63.0,0.6,14.3,98.2,,
GBE_KRMLN_0030000g,2020-01-19 06:00:00,성주,0.2,63.0,0.7,14.4,98.8,,
GBE_KRMLN_0030000g,2020-01-19 07:00:00,성주,0.4,64.0,0.2,14.4,99.4,,
GBE_KRMLN_0030000g,2020-01-19 08:00:00,성주,0.4,68.0,0.0,14.4,99.4,,
GBE_KRMLN_0030000g,2020-01-19 09:00:00,성주,1.1,67.0,0.0,14.6,100.0,,
GBE_KRMLN_0030000g,2020-01-19 10:00:00,성주,2.2,63.0,0.2,15.5,,,
GBE_KRMLN_0030000g,2020-01-19 11:00:00,성주,4.1,59.0,0.6,17.4,,1348.0,
GBE_KRMLN_0030000g,2020-01-19 12:00:00,성주,6.1,58.0,1.2,26.8,74.7,827.0,
GBE_KRMLN_0030000g,2020-01-19 13:00:00,성주,8.2,46.0,2.4,34.2,61.3,530.0,
GBE_KRMLN_0030000g,2020-01-19 14:00:00,성주,8.0,45.0,2.3,28.2,61.7,469.0,
GBE_KRMLN_0030000g,2020-01-19 15:00:00,성주,8.1,45.0,2.7,22.2,77.4,474.0,
GBE_KRMLN_0030000g,2020-01-19 16:00:00,성주,8.1,43.0,3.9,20.8,70.5,476.0,
GBE_KRMLN_0030000g,2020-01-19 17:00:00,성주,7.2,46.0,2.3,17.5,74.6,493.0,
GBE_KRMLN_0030000g,2020-01-19 18:00:00,성주,6.5,46.0,2.5,18.6,99.5,1142.0,
GBE_KRMLN_0030000g,2020-01-19 19:00:00,성주,5.7,49.0,1.9,18.7,97.5,,
GBE_KRMLN_0030000g,2020-01-19 20:00:00,성주,5.6,45.0,2.6,17.9,96.1,,
GBE_KRMLN_0030000g,2020-01-19 21:00:00,성주,4.8,52.0,1.3,17.5,96.6,,
GBE_KRMLN_0030000g,2020-01-19 22:00:00,성주,3.9,58.0,0.4,16.7,95.8,,
GBE_KRMLN_0030000g,2020-01-19 23:00:00,성주,3.5,63.0,0.0,15.9,96.9,,
GBE_KRMLN_0030000g,2020-01-20 00:00:00,성주,3.6,66.0,0.4,15.7,97.6,,
GBE_KRMLN_0030000g,2020-01-20 01:00:00,성주,4.2,60.0,1.3,15.5,97.7,,
GBE_KRMLN_0030000g,2020-01-20 02:00:00,성주,4.3,57.0,1.9,15.4,98.4,,
GBE_KRMLN_0030000g,2020-01-20 03:00:00,성주,4.2,55.0,2.3,15.3,98.4,,
GBE_KRMLN_0030000g,2020-01-20 04:00:00,성주,3.7,56.0,1.5,15.0,98.6,,
GBE_KRMLN_0030000g,2020-01-20 05:00:00,성주,3.6,57.0,1.2,14.8,98.7,,
GBE_KRMLN_0030000g,2020-01-20 06:00:00,성주,3.6,61.0,2.2,14.7,99.3,,
GBE_KRMLN_0030000g,2020-01-20 07:00:00,성주,3.4,62.0,1.4,14.6,99.4,,
GBE_KRMLN_0030000g,2020-01-20 08:00:00,성주,3.8,60.0,1.8,14.3,98.9,,
GBE_KRMLN_0030000g,2020-01-20 09:00:00,성주,4.3,58.0,1.6,14.7,,,
GBE_KRMLN_0030000g,2020-01-20 10:00:00,성주,5.4,54.0,2.2,17.4,,,
GBE_KRMLN_0030000g,2020-01-20 11:00:00,성주,6.0,48.0,3.2,16.1,87.5,1158.0,
GBE_KRMLN_0030000g,2020-01-20 12:00:00,성주,6.2,47.0,3.6,18.2,88.1,704.0,
GBE_KRMLN_0030000g,2020-01-20 13:00:00,성주,7.5,36.0,2.6,29.1,66.5,528.0,
GBE_KRMLN_0030000g,2020-01-20 14:00:00,성주,8.3,30.0,2.1,35.1,60.7,453.0,
GBE_KRMLN_0030000g,2020-01-20 15:00:00,성주,7.6,30.0,3.7,32.3,58.7,459.0,
GBE_KRMLN_0030000g,2020-01-20 16:00:00,성주,7.3,29.0,2.7,27.0,58.1,476.0,
GBE_KRMLN_0030000g,2020-01-20 17:00:00,성주,6.4,32.0,1.6,22.2,93.5,870.0,
GBE_KRMLN_0030000g,2020-01-20 18:00:00,성주,5.9,40.0,3.2,22.3,92.2,,
GBE_KRMLN_0030000g,2020-01-20 19:00:00,성주,5.7,47.0,2.4,20.4,92.7,,
GBE_KRMLN_0030000g,2020-01-20 20:00:00,성주,5.2,53.0,2.4,19.1,94.1,,
GBE_KRMLN_0030000g,2020-01-20 21:00:00,성주,4.2,51.0,2.7,18.5,95.9,,
GBE_KRMLN_0030000g,2020-01-20 22:00:00,성주,3.2,53.0,1.0,17.8,95.8,,
GBE_KRMLN_0030000g,2020-01-20 23:00:00,성주,2.8,52.0,3.2,17.2,96.4,,
GBE_KRMLN_0030000g,2020-01-21 00:00:00,성주,1.8,55.0,1.8,16.7,96.9,,
GBE_KRMLN_0030000g,2020-01-21 01:00:00,성주,1.2,57.0,2.0,16.3,97.2,,
GBE_KRMLN_0030000g,2020-01-21 02:00:00,성주,0.2,59.0,1.5,15.7,97.6,,
GBE_KRMLN_0030000g,2020-01-21 03:00:00,성주,-0.5,57.0,1.3,15.4,97.2,,
GBE_KRMLN_0030000g,2020-01-21 04:00:00,성주,-1.3,49.0,1.5,15.0,98.6,,
GBE_KRMLN_0030000g,2020-01-21 05:00:00,성주,-2.5,52.0,1.3,14.9,98.0,,
GBE_KRMLN_0030000g,2020-01-21 06:00:00,성주,-2.4,49.0,1.0,14.3,97.6,,
GBE_KRMLN_0030000g,2020-01-21 07:00:00,성주,-3.6,58.0,0.9,13.7,97.7,,
GBE_KRMLN_0030000g,2020-01-21 08:00:00,성주,-4.3,65.0,0.0,13.4,98.3,,
GBE_KRMLN_0030000g,2020-01-21 09:00:00,성주,-2.0,53.0,1.1,13.8,99.6,,
GBE_KRMLN_0030000g,2020-01-21 10:00:00,성주,0.9,37.0,1.8,16.4,,,
GBE_KRMLN_0030000g,2020-01-21 11:00:00,성주,1.9,38.0,1.5,22.6,76.3,883.0,
GBE_KRMLN_0030000g,2020-01-21 12:00:00,성주,3.7,29.0,0.8,30.0,67.4,546.0,
GBE_KRMLN_0030000g,2020-01-21 13:00:00,성주,3.9,28.0,1.4,32.6,56.7,628.0,
GBE_KRMLN_0030000g,2020-01-21 14:00:00,성주,5.8,22.0,0.7,33.4,54.8,577.0,
GBE_KRMLN_0030000g,2020-01-21 15:00:00,성주,6.5,18.0,0.6,32.5,55.6,546.0,
GBE_KRMLN_0030000g,2020-01-21 16:00:00,성주,6.5,12.0,0.6,30.6,60.1,477.0,
GBE_KRMLN_0030000g,2020-01-21 17:00:00,성주,4.3,28.0,0.5,21.5,62.8,460.0,
GBE_KRMLN_0030000g,2020-01-21 18:00:00,성주,1.8,39.0,0.2,20.6,99.0,1257.0,
GBE_KRMLN_0030000g,2020-01-21 19:00:00,성주,0.7,46.0,0.9,20.0,95.0,,
GBE_KRMLN_0030000g,2020-01-21 20:00:00,성주,-0.2,50.0,0.9,18.9,94.4,,
GBE_KRMLN_0030000g,2020-01-21 21:00:00,성주,-0.3,51.0,0.9,18.0,95.5,,
GBE_KRMLN_0030000g,2020-01-21 22:00:00,성주,-0.5,54.0,0.7,17.6,97.0,,
GBE_KRMLN_0030000g,2020-01-21 23:00:00,성주,-0.2,55.0,0.1,17.4,97.2,,
